-27.68182013934983,-51.12691593525072,3.9958169999999926
-27.681821577503825,-51.12687842665083,3.6706128000000002
-27.681826230622157,-51.12695553574933,4.912829999999989
-27.68183108259074,-51.12684513336032,3.4522963
-27.6818413918982,-51.12700261966146,6.1103910000000035
-27.68184888420623,-51.12681587683557,3.4981963999999994
-27.681866416421084,-51.12705825090301,6.885907599999997
-27.6818739084809,-51.12679248452442,3.629042599999995
-27.68189585865357,-51.12712027407961,7.662566699999992
-27.68190271463864,-51.12676861004727,4.06983400000001
-27.68193107581161,-51.12718726866781,8.26784299999998
-27.68193599278588,-51.12674799609765,4.069632000000008
-27.68196647575652,-51.1267288077511,4.183803599999993
-27.681970060617985,-51.127258002030246,8.70664399999999
-27.681996988733022,-51.12670757617629,4.203283300000006
-27.68201340626341,-51.12733175336944,8.808332999999982
-27.68203026857066,-51.12668554870347,4.436697499999993
-27.68205522602014,-51.127407963426194,8.722338000000011
-27.68206379682036,-51.12666222278378,4.596402000000008
-27.682092913047807,-51.12748601979181,8.714830000000005
-27.682099433349546,-51.12663532282207,4.857461
-27.682129738700585,-51.12756438188195,8.636566000000009
-27.68213697756948,-51.12660810782111,4.984275299999992
-27.68216641253308,-51.12764138773418,8.473580999999994
-27.682175462935323,-51.126582053340925,5.079865999999993
-27.682206428073805,-51.12771474150608,8.386000999999991
-27.682217617984158,-51.12655527526516,5.296016000000005
-27.68225075926949,-51.12778335898054,8.39911199999998
-27.682259418908323,-51.126530407794014,5.261043500000015
-27.682296200403457,-51.12785071224324,8.594883999999986
-27.682303222153877,-51.12650669280608,5.288728699999992
-27.682344225394974,-51.12791878041613,8.779331999999984
-27.682347018782803,-51.126483209026574,5.316979999999998
-27.682390690478638,-51.1264614269463,5.328553699999992
-27.68239590824298,-51.12798588981091,8.979399000000024
-27.682435023513367,-51.126438626730746,5.402569299999993
-27.68245257770773,-51.1280488070538,9.280373000000024
-27.6824808152107,-51.12641531721879,5.580178299999996
-27.682515940387,-51.12811028073616,9.493194000000011
-27.68252829183893,-51.12639047031673,5.928284599999994
-27.682577578292214,-51.12636360219984,6.069392999999994
-27.68258360601589,-51.12817059846977,9.446098000000005
-27.6826262258987,-51.126336886926325,6.059314699999998
-27.68264818655169,-51.12823327795141,9.267165999999982
-27.68267599265515,-51.12630905174009,6.176692000000002
-27.682708145644717,-51.12829935127024,9.07591200000001
-27.68272672945951,-51.126279969626935,6.32748
-27.68276293802148,-51.12836744863877,8.946569999999982
-27.682777260545308,-51.12625002612045,6.342416000000001
-27.68281323797485,-51.12843933386568,8.93871100000001
-27.682826766234523,-51.12622015051102,6.237337600000002
-27.682857305765328,-51.128512777323344,8.986184999999985
-27.682875737126206,-51.126190276236464,6.172703999999998
-27.682897440666284,-51.12859236214759,8.799748000000015
-27.68292517910568,-51.12615999005346,6.278044000000011
-27.682935427796675,-51.12867143672493,8.540000999999988
-27.68297219841111,-51.12874903740613,8.332176000000002
-27.682976980865767,-51.126129052890896,6.504038000000001
-27.683007865432177,-51.12882505696798,8.290795000000001
-27.683028263206765,-51.12609694376896,6.489741299999994
-27.683041263893312,-51.12889989102018,8.640430000000011
-27.68307244463433,-51.12898347144841,8.695433999999985
-27.6830778204726,-51.12606223405196,6.49802399999999
-27.68310403107261,-51.129065311385965,8.277834999999989
-27.683126794513683,-51.126023776025065,6.6500353999999895
-27.68313482657972,-51.12914201497706,7.794376400000004
-27.683162735231505,-51.1292151550078,7.350329999999989
-27.683173786946043,-51.125983346760094,6.533965
-27.68318942079688,-51.12928587501025,7.106317999999991
-27.683214153554815,-51.12935481059811,6.895093999999983
-27.683218462622985,-51.12594232549545,6.377161500000011
-27.683237973220013,-51.12942212647144,6.469335
-27.683259975386843,-51.129483126952806,6.024002600000008
-27.683262211326934,-51.12590078635814,6.2852807
-27.683274273709404,-51.12953620440016,4.685434999999996
-27.68328788178965,-51.12958161192291,4.064839399999996
-27.6832981911696,-51.12962129635525,3.6662365999999946
-27.683305320084937,-51.125858360761285,6.348241300000003
-27.683306119966343,-51.1296574514466,3.361739899999996
-27.68331273485613,-51.129690893369904,3.326856099999992
-27.683320916355047,-51.1297235104027,4.469640299999994
-27.683333930131564,-51.12976693819604,5.409785000000003
-27.68334848460532,-51.12581402672533,6.470582499999989
-27.68335047805731,-51.12981881194191,5.944396499999999
-27.683366962550732,-51.129876591429785,6.500405300000008
-27.68338276925269,-51.12994101393746,6.762032999999985
-27.68339187046488,-51.12576867645909,6.586195999999984
-27.683399294524143,-51.13000728357599,6.602183000000001
-27.68341437042687,-51.1300723756174,5.928590299999997
-27.68342997342196,-51.13013026388278,5.544068999999996
-27.683434489795893,-51.12572201931152,6.58676500000001
-27.68344853234015,-51.130183156544966,5.388349000000002
-27.683467617025396,-51.13023445918615,4.886649599999999
-27.68347683397224,-51.125676672361536,6.505204700000002
-27.68348245247832,-51.13028138516735,4.370250999999997
-27.68349348403843,-51.13032503964841,4.768769000000008
-27.683505864947904,-51.130372472740206,4.50888730000001
-27.68352073611909,-51.12563422654577,6.3965454
-27.683521395004057,-51.13041573719547,4.016290000000009
-27.68354471800445,-51.13044721885098,3.6968088
-27.683565776982316,-51.12559725162531,6.242799300000001
-27.683573255326458,-51.13046672391794,3.1546673999999957
-27.683601233038853,-51.13047237773432,3.2068201999999997
-27.683610290387016,-51.12556541518768,5.864430399999995
